STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	2	4	2746	48	393	829	829	1	1	100	2	15	0	0	0	2	2	13	0	0
9999	2	4	2747	48	395	15674	15674	4	4	100	62	441	1	7	11	43	192	210	39	3
9999	2	4	2748	48	397	74255	82825	4	6	100	132	1711	0	24	8	100	326	1248	137	1
9999	2	4	2749	48	399	10159	10159	3	3	100	12	143	0	3	1	8	50	90	3	1
9999	2	4	2750	48	401	46806	49113	4	5	100	167	1433	2	9	23	133	401	914	118	7
9999	2	4	2751	48	403	10031	9167	3	2	100	12	87	1	3	0	8	37	47	3	1
9999	2	4	2752	48	405	8544	8544	2	2	100	24	156	1	2	0	21	52	92	12	0
9999	2	4	2753	48	407	25195	25195	1	1	100	60	686	3	0	8	49	291	316	79	12
9999	2	4	2754	48	409	69868	68600	9	10	100	168	2094	1	25	23	119	585	1428	81	10
9999	2	4	2755	48	411	5853	5853	2	2	100	7	42	1	2	0	4	15	21	6	0
9999	2	4	2756	48	413	2812	2812	1	1	100	1	18	0	0	0	1	10	8	0	0
9999	2	4	2757	48	415	15962	15962	3	3	100	136	490	1	17	4	114	137	335	18	2
9999	2	4	2758	48	417	3087	3087	1	1	100	1	54	0	0	0	1	19	25	10	0
9999	2	4	2759	48	419	26702	26702	2	2	100	106	624	2	15	21	68	194	390	40	5
9999	2	4	2760	48	421	2907	2907	2	2	100	3	15	0	0	0	3	2	11	2	0
9999	2	4	2761	48	423	204590	202485	11	10	100	876	8258	5	106	115	650	1821	6011	426	44
9999	2	4	2762	48	425	8085	8085	1	1	100	7	137	0	0	0	7	42	92	3	0
9999	2	4	2763	48	427	63333	63333	5	5	100	178	1206	2	33	17	126	353	711	142	10
9999	2	4	2764	48	429	9590	9590	2	2	100	8	136	1	0	1	6	47	83	6	1
9999	2	4	2765	48	431	1246	1246	1	1	100	0	12	0	0	0	0	5	6	1	0
9999	2	4	2766	48	433	1418	1418	1	1	100	3	14	0	0	0	3	6	8	0	9
9999	2	4	2767	48	435	4302	4302	2	2	100	7	51	0	1	0	6	12	35	4	0
9999	2	4	2768	48	437	7588	7588	3	3	100	19	137	0	3	1	15	58	69	10	0
9999	2	4	2769	48	439	1754955	1788358	38	40	100	8384	80076	72	694	2559	5059	20205	54753	5118	346
9999	2	4	2770	48	441	132845	126959	6	6	100	669	4965	7	121	137	404	1312	3380	273	30
9999	2	4	2771	48	443	911	911	1	1	100	1	66	0	0	0	1	46	18	2	0
9999	2	4	2772	48	445	12086	12086	2	2	100	22	210	1	0	6	15	75	124	11	1
9999	2	4	2773	48	447	1652	1652	1	1	100	1	4	0	0	0	1	2	1	1	0
9999	2	4	2774	48	449	30022	30022	2	2	100	88	943	1	7	16	64	242	654	47	6
9999	2	4	2775	48	451	108410	108410	3	3	100	400	4641	9	80	45	266	1114	3357	170	20
9999	2	4	2776	48	453	1035099	1021653	15	19	100	4639	54489	28	309	1466	2836	10397	41638	2454	175
9999	2	4	2777	48	455	14199	14199	2	2	100	49	376	0	5	6	38	125	223	28	1
9999	2	4	2778	48	457	20448	20448	2	2	100	82	396	1	11	4	66	220	152	24	5
9999	2	4	2779	48	459	36079	37539	5	5	100	124	1064	2	17	20	85	327	660	77	6
9999	2	4	2780	48	461	3129	3129	1	1	100	2	7	0	0	0	2	2	5	0	0
9999	2	4	2781	48	463	26549	26549	3	3	100	95	925	1	1	7	86	312	593	20	8
9999	2	4	2782	48	465	48455	48455	2	2	100	94	898	2	1	8	83	211	640	47	9
9999	2	4	2783	48	467	52701	52701	6	6	100	123	1045	4	3	12	104	372	567	106	10
9999	2	4	2784	48	469	87157	87157	2	2	100	534	4799	2	60	85	387	1189	3475	135	15
9999	2	4	2785	48	471	64562	64562	2	2	100	264	1864	3	31	62	168	500	1282	82	4
9999	2	4	2786	48	473	35687	36404	6	6	100	118	1078	2	8	25	83	406	601	71	5
9999	2	4	2787	48	475	10532	10532	2	2	100	54	325	0	1	1	52	127	192	6	3
9999	2	4	2788	48	477	32489	32489	3	3	100	145	898	1	9	16	119	319	534	45	0
9999	2	4	2789	48	479	242446	242446	6	5	100	1395	14116	17	77	310	991	2282	10310	1524	33
9999	2	4	2790	48	481	40786	40786	3	3	100	196	1199	2	20	29	145	390	768	41	16
9999	2	4	2791	48	483	4729	4729	2	2	100	11	40	0	2	2	7	13	21	6	0
9999	2	4	2792	48	485	126988	126988	6	6	100	572	6114	11	48	162	351	1455	4310	349	37
9999	2	4	2793	48	487	13704	13704	2	2	100	45	374	2	5	2	36	72	281	21	16
9999	2	4	2794	48	489	20684	20684	3	3	100	287	770	2	1	13	271	273	479	18	14
9999	2	4	2795	48	491	401342	414266	12	13	100	566	7900	8	75	113	370	1470	6104	326	46
9999	2	4	2796	48	493	41402	41402	5	5	97.0799	74	617	2	4	1	67	215	378	24	3
9999	2	4	2797	48	495	6640	6640	3	3	100	18	128	0	0	1	17	44	78	6	0
9999	2	4	2798	48	497	59497	59680	4	5	100	168	859	1	13	7	147	245	587	27	0
9999	2	4	2799	48	499	43988	43179	5	5	100	96	837	3	2	3	88	259	539	39	7
9999	2	4	2800	48	501	7613	7613	2	2	100	10	97	1	2	0	7	51	39	7	0
9999	2	4	2801	48	503	17561	17561	3	3	100	31	438	1	5	1	24	158	256	24	5
9999	2	4	2802	48	505	14059	14059	1	1	100	39	272	0	2	3	34	155	101	16	0
9999	2	4	2803	48	507	11699	11699	2	2	100	73	176	7	1	3	62	73	94	9	6
9999	2	4	2804	48	777	0	0	1	1	100	31	46	0	0	1	30	8	37	1	1
9999	2	4	2805	49	1	6146	5333	2	1	100	5	54	0	0	0	5	13	37	4	0
9999	2	4	2806	49	3	49485	44925	7	4	100	57	920	0	20	7	30	165	726	29	0
9999	2	4	2807	49	5	114586	114586	5	5	100	89	1811	0	30	2	57	293	1449	69	8
9999	2	4	2808	49	7	19359	18121	6	5	100	24	606	0	10	1	13	162	425	19	6
9999	2	4	2809	49	9	934	934	1	1	100	0	18	0	0	0	0	5	12	1	0
9999	2	4	2810	49	11	300580	300580	14	14	100	337	6949	0	84	53	200	1020	5629	300	20
9999	2	4	2811	49	13	17073	17073	2	2	100	23	407	0	9	0	14	114	281	12	1
9999	2	4	2812	49	15	10407	10407	1	1	100	6	108	2	1	1	2	31	76	1	0
9999	2	4	2813	49	17	4624	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	2814	49	19	9679	9679	2	2	100	21	317	0	7	1	13	46	259	12	0
9999	2	4	2815	49	21	45661	45661	6	6	100	70	1063	2	28	9	31	212	803	48	5
9999	2	4	2816	49	23	10141	10141	2	2	100	9	222	0	2	0	7	56	153	13	2
9999	2	4	2817	49	25	6601	6601	3	3	100	20	188	0	2	0	18	60	125	3	1
9999	2	4	2818	49	27	11984	11984	1	1	100	16	272	0	4	0	12	50	211	11	0
9999	2	4	2819	49	29	8810	8810	1	1	100	3	50	0	1	0	2	10	36	4	0
9999	2	4	2820	49	31	1394	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	2821	49	33	2222	2222	1	1	100	0	51	0	0	0	0	18	32	1	0
9999	2	4	2822	49	35	1035115	1031258	16	15	100	3809	51002	21	464	955	2369	8357	37662	4983	178
9999	2	4	2823	49	37	15057	15057	3	3	100	26	130	0	3	2	21	33	95	2	1
9999	2	4	2824	49	39	25705	7100	6	3	56.6197	10	191	0	2	1	7	44	123	24	0
9999	2	4	2825	49	41	20038	20038	3	3	100	18	524	0	5	1	12	110	398	16	1
9999	2	4	2826	49	43	36657	36657	3	3	100	37	1176	0	4	7	26	157	969	50	0
9999	2	4	2827	49	45	58650	58650	4	4	100	118	1494	0	32	10	76	315	1074	105	19
9999	2	4	2828	49	47	30289	30289	3	3	100	48	682	0	10	1	37	113	523	46	4
9999	2	4	2829	49	49	545953	549438	19	20	100	424	12163	5	108	86	225	1747	9873	543	30
9999	2	4	2830	49	51	21696	21696	2	2	100	11	247	0	3	1	7	57	175	15	0
9999	2	4	2831	49	53	143274	143274	8	8	100	187	2487	2	31	18	136	524	1834	129	16
9999	2	4	2832	49	55	2582	2582	1	1	100	5	106	0	0	0	5	10	95	1	0
9999	2	4	2833	49	57	229870	229870	9	9	100	556	7819	7	67	147	335	1371	5992	455	42
9999	2	4	2834	49	777	0	0	2	2	100	24	32	0	1	0	23	17	1	14	1
9999	2	4	2835	50	1	36636	36636	5	5	100	31	545	1	8	3	19	98	428	19	2
9999	2	4	2836	50	3	36268	36268	5	5	100	60	792	1	9	6	44	150	607	35	5
9999	2	4	2837	50	5	30512	30512	5	5	98.6737	33	631	0	6	6	21	246	359	26	12
9999	2	4	2838	50	7	153231	153231	13	13	100	259	5056	1	37	31	190	799	4156	101	23
9999	2	4	2839	50	9	6496	2402	3	2	87.9024	0	9	0	0	0	0	6	3	0	0
9999	2	4	2840	50	11	48157	48157	4	4	100	78	1294	0	22	8	48	310	921	63	7
9999	2	4	2841	50	13	7812	7812	1	1	100	2	106	0	0	0	2	43	61	2	0
9999	2	4	2842	50	15	24973	24973	3	3	100	19	499	0	3	2	14	75	410	14	2
9999	2	4	2843	50	17	28948	28948	5	5	98.9588	26	280	0	2	1	23	108	153	19	0
9999	2	4	2844	50	19	27250	27250	3	3	100	30	491	1	4	4	21	197	283	11	6
9999	2	4	2845	50	21	63238	63238	8	8	100	113	1798	1	13	30	69	445	1303	50	7
9999	2	4	2846	50	23	58836	58836	14	13	100	57	1305	1	11	5	40	301	990	14	3
9999	2	4	2847	50	25	43012	43012	8	8	98.6591	68	1265	1	11	9	47	384	829	51	4
9999	2	4	2848	50	27	56391	56391	11	11	100	58	873	1	5	6	46	283	549	41	6
9999	2	4	2849	50	999	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	2850	51	1	38302	38302	6	6	100	77	700	2	12	29	34	231	422	46	0
9999	2	4	2851	51	3	95544	95544	4	3	100	120	2444	0	21	29	70	326	1984	134	13
9999	2	4	2852	51	5	16155	16155	3	3	100	21	194	0	5	1	15	37	150	7	8
9999	2	4	2853	51	7	13013	13013	2	2	100	14	152	0	1	2	11	49	81	22	2
9999	2	4	2854	51	9	32734	32734	3	3	100	37	538	0	3	9	25	86	424	27	3
9999	2	4	2855	51	11	14648	14648	2	2	100	16	145	0	5	0	11	40	98	7	0
9999	2	4	2856	51	13	213159	213159	4	2	100	326	5130	2	16	148	160	322	4455	353	2
9999	2	4	2857	51	15	72149	72153	2	3	100	89	749	2	9	5	73	180	524	46	4
9999	2	4	2858	51	17	4510	4510	3	2	100	2	33	2	0	0	0	14	16	3	0
9999	2	4	2859	51	19	67813	67813	2	2	100	167	729	1	15	5	146	155	506	68	1
9999	2	4	2860	51	21	6952	6952	2	2	100	2	59	1	0	0	1	14	42	3	1
9999	2	4	2861	51	23	32576	32576	2	2	100	19	351	0	7	1	11	75	261	14	4
9999	2	4	2862	51	25	17555	17555	3	3	100	17	166	1	3	4	9	85	64	17	1
9999	2	4	2863	51	27	23267	23267	3	3	100	43	495	6	5	6	26	139	316	40	13
9999	2	4	2864	51	29	16077	16077	2	2	100	30	257	0	3	7	20	98	142	16	6
9999	2	4	2865	51	31	53441	53441	4	4	100	98	874	3	17	12	66	214	605	54	9
9999	2	4	2866	51	33	28432	28432	3	3	100	55	438	0	16	7	32	96	317	25	9
9999	2	4	2867	51	35	29252	29252	3	3	100	26	480	1	6	4	15	182	268	29	2
9999	2	4	2868	51	36	7272	7272	2	2	100	3	52	0	1	1	1	20	26	6	0
9999	2	4	2869	51	37	12269	12269	2	2	100	28	154	2	5	3	18	49	96	9	2
9999	2	4	2870	51	41	309763	309763	3	2	100	520	7604	2	47	230	241	1876	5344	384	72
9999	2	4	2871	51	43	14722	14722	3	3	100	17	237	2	3	1	11	34	197	6	2
9999	2	4	2872	51	45	5106	5106	2	2	100	4	12	0	0	0	4	6	6	0	3
9999	2	4	2873	51	47	47915	47915	3	3	100	95	697	0	9	17	69	101	569	26	2
9999	2	4	2874	51	49	9268	9784	2	3	100	13	72	2	3	0	8	13	52	7	1
9999	2	4	2875	51	51	16473	16473	4	4	100	21	225	2	2	2	15	59	151	15	6
9999	2	4	2876	51	53	26346	26346	2	2	100	51	473	3	8	11	29	128	304	41	1
9999	2	4	2877	51	57	11263	11263	3	3	100	14	222	0	2	1	11	36	174	12	3
9999	2	4	2878	51	59	1023670	1023670	7	6	100	779	19019	16	108	346	309	1544	16383	1092	76
9999	2	4	2879	51	61	68478	68478	4	4	100	85	857	3	13	18	51	147	674	37	9
9999	2	4	2880	51	63	14977	14977	2	2	100	8	154	1	0	0	7	42	106	6	1
9999	2	4	2881	51	65	26317	26317	2	2	100	19	219	0	6	3	10	39	155	25	3
9999	2	4	2882	51	67	52140	52140	4	4	100	60	808	2	6	9	43	135	627	45	1
9999	2	4	2883	51	69	75971	75971	4	4	100	102	1501	3	37	24	38	318	1083	101	8
9999	2	4	2884	51	71	17373	17373	7	7	100	18	259	0	4	3	11	46	203	10	6
9999	2	4	2885	51	73	39248	39248	2	2	100	35	488	0	5	8	22	49	405	33	4
9999	2	4	2886	51	75	21538	21538	2	2	100	27	236	2	2	4	19	50	172	14	1
9999	2	4	2887	51	77	15932	15932	4	4	99.536	28	153	0	3	1	24	51	87	15	3
9999	2	4	2888	51	79	18348	18348	2	2	100	27	224	0	3	1	23	42	176	6	3
9999	2	4	2889	51	81	12047	12047	2	2	100	17	144	0	4	1	12	51	78	15	3
9999	2	4	2890	51	83	35340	27518	4	3	100	35	410	3	6	7	19	123	246	41	5
9999	2	4	2891	51	85	101618	101618	3	3	100	83	1329	0	6	19	58	133	1103	93	4
9999	2	4	2892	51	87	297153	297153	5	4	100	509	8621	13	32	271	193	1481	6694	446	73
9999	2	4	2893	51	89	55238	55238	2	2	100	139	1103	5	5	30	99	309	729	65	14
9999	2	4	2894	51	91	2424	2424	2	2	83.3333	0	24	0	0	0	0	13	11	0	0
9999	2	4	2895	51	93	36291	36291	3	3	100	51	688	1	4	9	37	156	495	36	5
9999	2	4	2896	51	95	64431	64431	3	2	100	69	984	0	12	15	42	149	802	33	8
9999	2	4	2897	51	97	6879	6879	2	2	100	11	66	0	1	0	10	28	31	7	2
9999	2	4	2898	51	99	24089	24089	3	2	100	24	351	1	6	2	15	49	269	33	5
9999	2	4	2899	51	101	16454	16454	3	3	100	7	99	0	1	2	4	25	62	12	1
9999	2	4	2900	51	103	11542	11495	4	4	100	19	152	0	3	2	14	55	91	6	0
9999	2	4	2901	51	105	23525	23525	4	4	100	22	225	0	2	5	15	67	150	8	6
9999	2	4	2902	51	107	308186	308186	5	5	100	322	3802	4	38	55	225	358	3249	195	53
9999	2	4	2903	51	109	33709	33722	3	4	100	36	386	2	6	0	28	103	276	6	2
9999	2	4	2904	51	111	12972	12972	4	4	100	29	147	1	8	4	16	56	74	17	5
9999	2	4	2905	51	113	13816	13816	2	2	100	18	150	0	3	0	15	20	120	10	2
9999	2	4	2906	51	115	9055	9055	2	2	100	6	107	1	0	0	5	25	74	8	4
9999	2	4	2907	51	117	32259	32259	6	6	100	65	694	3	9	12	41	133	511	49	8
9999	2	4	2908	51	119	10695	10695	2	2	100	16	110	0	4	4	8	30	72	8	1
9999	2	4	2909	51	121	91018	91018	5	5	100	129	2127	5	34	22	68	448	1612	67	16
9999	2	4	2910	51	125	15476	15476	2	2	100	18	282	1	4	3	10	64	209	9	1
9999	2	4	2911	51	127	18449	18449	2	2	100	18	300	1	2	3	12	63	210	27	5
9999	2	4	2912	51	131	13507	13507	4	4	100	29	269	0	3	15	11	87	168	14	2
9999	2	4	2913	51	133	12991	13038	2	3	100	19	132	0	2	6	11	48	76	8	0
9999	2	4	2914	51	135	15967	15967	5	5	100	43	280	1	3	11	28	52	211	17	1
9999	2	4	2915	51	137	34186	34173	4	4	100	14	316	0	2	2	10	61	228	26	2
9999	2	4	2916	51	139	24363	24363	5	5	100	27	498	0	5	4	18	96	366	36	11
9999	2	4	2917	51	141	18849	18849	2	2	100	32	297	0	2	1	29	79	190	28	9
9999	2	4	2918	51	143	61281	61281	5	5	100	62	632	2	6	13	41	210	386	36	3
9999	2	4	2919	51	145	28789	28789	2	2	100	15	253	0	3	1	11	44	193	16	1
9999	2	4	2920	51	147	22673	22157	4	4	100	32	307	6	6	4	16	53	242	12	1
9999	2	4	2921	51	149	36566	36566	4	3	100	41	513	1	10	14	16	117	360	36	1
9999	2	4	2922	51	153	376469	376469	7	6	100	692	7620	10	47	282	353	1075	5996	549	48
9999	2	4	2923	51	155	35098	35098	4	4	100	92	1161	2	15	20	55	239	880	41	3
9999	2	4	2924	51	157	7194	7194	2	2	100	3	74	0	0	0	3	21	47	6	1
9999	2	4	2925	51	159	9218	9218	3	3	100	10	59	0	0	2	8	15	37	7	0
9999	2	4	2926	51	161	91792	91792	4	3	100	139	1547	2	23	22	92	328	1156	63	13
9999	2	4	2927	51	163	21733	21733	4	4	100	21	353	0	4	8	9	85	255	13	4
9999	2	4	2928	51	165	75443	75439	9	9	100	50	588	2	18	8	22	112	439	38	10
9999	2	4	2929	51	167	28676	28888	4	5	100	32	415	1	5	3	23	83	312	20	8
9999	2	4	2930	51	169	22878	22878	4	4	100	40	460	0	7	10	23	126	301	33	6
9999	2	4	2931	51	171	41598	41598	7	7	100	46	563	1	6	2	37	102	432	28	2
9999	2	4	2932	51	173	32287	31895	5	5	100	46	660	1	6	3	36	103	529	27	3
9999	2	4	2933	51	175	18665	18665	3	3	100	30	324	3	4	6	17	115	185	24	3
9999	2	4	2934	51	177	124185	124185	2	2	100	262	2348	4	46	51	161	280	1962	106	9
9999	2	4	2935	51	179	125840	125840	2	2	100	181	1767	8	35	38	100	200	1444	123	17
9999	2	4	2936	51	181	7187	7187	2	2	100	20	72	0	3	3	14	31	37	4	0
9999	2	4	2937	51	183	12158	12158	3	3	100	25	196	0	2	5	18	54	121	21	4
9999	2	4	2938	51	185	43879	43879	7	7	100	67	1231	6	6	13	42	245	952	33	3
9999	2	4	2939	51	187	37419	37419	3	3	100	63	884	0	14	14	35	90	752	41	3
9999	2	4	2940	51	191	53058	53450	6	7	100	55	1425	1	15	3	36	292	1096	36	5
9999	2	4	2941	51	193	17615	17615	3	3	100	8	169	0	1	1	6	39	124	6	2
9999	2	4	2942	51	195	42019	41807	9	9	100	69	876	2	10	5	52	159	662	54	17
9999	2	4	2943	51	197	29006	29006	5	4	100	42	423	0	1	9	32	51	347	25	2
9999	2	4	2944	51	199	61778	61778	2	2	100	84	1301	1	7	19	57	158	1113	30	11
9999	2	4	2945	51	510	146145	146145	2	2	100	289	3319	5	12	141	131	347	2631	340	4
9999	2	4	2946	51	515	6335	6335	2	2	100	22	207	1	4	5	12	26	171	10	0
9999	2	4	2947	51	520	17502	17502	2	2	100	52	626	0	5	9	38	107	492	27	5
9999	2	4	2948	51	530	6509	6509	2	2	100	9	102	0	0	2	7	1	99	2	2
9999	2	4	2949	51	540	41798	41798	2	2	100	248	2080	0	35	88	125	184	1771	124	9
9999	2	4	2950	51	550	223261	223261	2	2	100	873	7876	12	42	237	582	1340	6092	444	33
9999	2	4	2951	51	560	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	2952	51	570	17932	17932	2	2	100	49	843	0	2	22	25	65	744	34	7
9999	2	4	2953	51	580	6124	6124	2	2	100	20	176	1	6	2	11	30	140	6	8
9999	2	4	2954	51	590	44442	44442	2	2	100	175	2320	8	7	80	80	516	1733	70	13
9999	2	4	2955	51	595	5662	5662	2	2	100	44	338	0	5	11	28	62	260	16	2
9999	2	4	2956	51	600	24194	24194	2	1	100	25	625	0	1	14	10	35	568	22	6
9999	2	4	2957	51	610	11301	11301	2	2	100	18	315	0	5	6	7	18	279	18	5
9999	2	4	2958	51	620	8980	8980	3	2	100	31	356	1	2	14	14	64	281	11	6
9999	2	4	2959	51	630	23326	23326	3	3	100	114	1184	2	6	22	84	97	1057	30	4
9999	2	4	2960	51	640	6828	6828	2	2	100	30	304	1	1	4	24	39	259	6	2
9999	2	4	2961	51	650	145932	145932	4	4	100	455	5359	11	24	197	223	859	4109	391	33
9999	2	4	2962	51	660	44597	44597	2	2	100	136	1249	0	9	27	100	187	1006	55	5
9999	2	4	2963	51	670	23324	23324	2	2	100	207	836	4	13	70	120	266	501	69	11
9999	2	4	2964	51	678	7049	7049	2	2	100	1	59	0	0	0	1	6	51	2	2
9999	2	4	2965	51	680	73735	73735	2	2	100	339	2234	0	21	80	238	372	1751	112	14
9999	2	4	2966	51	683	35321	35321	2	2	100	175	1094	2	11	56	106	152	840	101	8
9999	2	4	2967	51	685	11477	11477	2	2	100	11	217	0	0	5	6	17	181	19	1
9999	2	4	2968	51	690	14509	14509	2	2	100	41	502	1	2	9	29	91	390	21	8
9999	2	4	2969	51	700	180174	180174	3	3	100	1029	6524	23	67	392	547	1256	4785	483	89
9999	2	4	2970	51	710	235097	235097	6	6	100	1633	13777	42	117	655	819	2198	10591	988	50
9999	2	4	2971	51	720	3697	3697	2	1	100	8	285	0	1	2	5	18	265	2	1
9999	2	4	2972	51	730	32966	32966	4	4	100	321	2393	6	12	127	176	677	1464	251	0
9999	2	4	2973	51	735	11902	11902	2	2	100	28	165	0	4	1	23	24	131	10	4
9999	2	4	2974	51	740	100970	100970	2	2	100	716	5666	17	20	352	327	1187	4181	298	14
9999	2	4	2975	51	750	16216	16216	3	3	100	87	617	1	18	8	60	172	433	12	3
9999	2	4	2976	51	760	203233	203233	5	5	100	1681	9217	39	41	861	740	1595	6594	1028	75
9999	2	4	2977	51	770	93110	93110	3	3	100	638	4995	9	28	183	418	912	3791	292	46
9999	2	4	2978	51	775	25616	25616	2	2	100	32	786	0	5	8	19	89	660	37	5
9999	2	4	2979	51	780	0	7822	1	1	100	38	467	0	8	7	23	116	343	8	5
9999	2	4	2980	51	790	24072	24072	2	2	100	32	550	2	1	7	22	60	470	20	5
9999	2	4	2981	51	800	84929	84929	5	2	100	294	2211	6	33	81	174	465	1651	96	41
9999	2	4	2982	51	810	436175	436175	2	2	100	898	13432	19	66	448	365	2043	10818	571	108
9999	2	4	2983	51	820	22313	22313	2	2	100	66	794	0	8	21	37	119	648	27	4
9999	2	4	2984	51	830	12584	12584	3	3	100	34	473	1	3	9	21	29	434	10	1
9999	2	4	2985	51	840	26252	26252	2	2	100	86	1170	0	9	40	37	150	981	39	4
9999	2	4	2986	53	1	17484	17484	3	3	100	57	785	1	6	19	31	185	525	75	10
9999	2	4	2987	53	3	21645	21645	3	3	100	49	561	0	3	7	39	101	427	33	0
9999	2	4	2988	53	5	166417	166417	5	5	100	424	4262	0	73	52	299	761	3234	267	49
9999	2	4	2989	53	7	72525	72525	2	2	100	148	2121	2	26	24	96	322	1694	105	11
9999	2	4	2990	53	9	72233	72233	4	4	100	213	1751	3	53	28	129	403	1272	76	13
9999	2	4	2991	53	11	436757	436865	8	9	100	1033	11035	8	228	235	562	1831	7744	1460	94
9999	2	4	2992	53	13	4004	4004	1	1	100	2	158	0	0	0	2	26	120	12	0
9999	2	4	2993	53	15	102924	102816	6	6	100	219	3893	1	56	41	121	818	2686	389	41
9999	2	4	2994	53	17	37145	37341	2	3	100	67	1167	0	10	7	50	277	841	49	7
9999	2	4	2995	53	19	7405	7405	2	2	100	7	21	0	1	0	6	7	14	0	0
9999	2	4	2996	53	21	76407	76407	3	3	100	235	1750	1	35	48	151	373	1195	182	25
9999	2	4	2997	53	23	2039	2039	1	1	100	3	56	0	0	0	3	16	36	4	0
9999	2	4	2998	53	25	86354	80546	10	9	99.9342	268	3912	11	41	65	151	1043	2549	320	22
9999	2	4	2999	53	27	72245	72245	10	10	100	161	2398	0	22	52	87	566	1661	171	21
9999	2	4	3000	53	29	83053	83053	4	4	100	98	1462	0	17	11	70	454	958	50	12
9999	2	4	3001	53	31	30087	30087	2	2	100	55	651	2	3	5	45	157	478	16	5
9999	2	4	3002	53	33	1924983	1902371	38	39	100	7107	79840	46	542	3023	3496	15887	56023	7930	473
9999	2	4	3003	53	35	242027	242027	5	5	100	1059	6102	4	166	106	783	1490	4266	346	68
9999	2	4	3004	53	37	39842	39842	5	5	100	73	1707	0	16	12	45	389	1238	80	9
9999	2	4	3005	53	39	20631	20631	4	4	100	15	442	1	0	0	14	207	179	56	5
9999	2	4	3006	53	41	75209	72977	10	8	99.9423	169	2193	2	34	20	113	512	1533	148	23
9999	2	4	3007	53	43	10424	10424	4	4	97.9039	17	151	0	1	0	16	57	86	8	1
9999	2	4	3008	53	45	59196	59196	2	2	100	196	2419	0	43	17	136	732	1426	261	2
9999	2	4	3009	53	47	40523	40074	9	8	100	60	842	3	14	7	36	258	527	57	2
9999	2	4	3010	53	49	21435	21435	5	5	100	57	530	2	10	1	44	212	300	18	2
9999	2	4	3011	53	51	13066	13066	1	1	100	5	337	0	1	0	4	82	234	21	1
9999	2	4	3012	53	53	792645	799945	19	21	99.9322	4242	34919	33	356	1237	2616	7986	23068	3865	176
9999	2	4	3013	53	55	15517	15517	1	1	100	9	272	0	2	0	7	91	166	15	1
9999	2	4	3014	53	57	120438	120438	5	5	100	228	5379	3	49	54	122	997	4122	260	43
9999	2	4	3015	53	59	10963	10963	2	2	96.9351	23	224	1	10	1	11	51	150	23	3
9999	2	4	3016	53	61	681235	696547	17	18	91.9372	1768	22306	14	202	603	948	4859	15201	2245	142
9999	2	4	3017	53	63	470570	470570	8	8	99.4025	1775	20070	10	116	538	1111	4071	13739	2260	101
9999	2	4	3018	53	65	42511	42235	5	4	100	60	969	1	20	6	33	287	604	78	2
9999	2	4	3019	53	67	251133	251133	9	9	100	616	7432	5	99	110	402	1634	5271	527	47
9999	2	4	3020	53	69	4192	4192	1	1	100	8	15	0	1	0	7	7	7	1	2
9999	2	4	3021	53	71	58421	58421	3	3	100	136	2083	0	45	17	74	508	1501	74	11
9999	2	4	3022	53	73	201195	201195	8	8	100	341	6568	7	71	77	186	1253	5063	252	33
9999	2	4	3023	53	75	42016	41509	11	9	98.5248	53	687	0	14	3	36	139	523	25	5
9999	2	4	3024	53	77	237299	237299	13	13	84.4799	785	10831	17	115	227	427	3251	6056	1524	93
9999	2	4	3025	53	777	0	0	23	21	100	543	2520	11	76	53	403	664	1418	438	39
9999	2	4	3026	54	1	15637	15637	7	5	95.209	27	126	0	0	0	27	39	83	4	0
9999	2	4	3027	54	3	105595	105595	8	6	100	229	2975	1	24	51	153	660	2134	181	29
9999	2	4	3028	54	5	24970	21372	10	5	97.5154	58	347	0	5	4	49	120	205	23	4
9999	2	4	3029	54	7	14727	12410	8	3	100	26	202	1	2	0	23	42	146	14	0
9999	2	4	3030	54	9	19779	23369	8	7	95.8578	32	295	0	4	5	22	103	177	14	6
9999	2	4	3031	54	11	98355	94589	10	8	98.0812	399	5147	4	50	178	167	1410	3464	273	22
9999	2	4	3032	54	13	7186	0	6	2	100	10	65	2	0	2	6	25	35	5	1
9999	2	4	3033	54	15	10069	0	5	2	100	11	81	0	0	0	11	35	35	11	3
9999	2	4	3034	54	17	7193	774	6	3	100	9	36	1	2	0	6	12	21	3	0
9999	2	4	3035	54	19	46965	39871	15	9	96.783	104	806	6	16	9	72	277	480	50	11
9999	2	4	3036	54	21	6854	6854	7	4	80.2779	24	99	0	0	0	24	27	68	4	3
9999	2	4	3037	54	23	12159	9058	8	4	100	23	94	1	1	0	21	38	52	4	1
9999	2	4	3038	54	25	34820	32290	12	8	100	32	360	0	3	3	26	88	257	15	2
9999	2	4	3039	54	27	22889	20980	7	4	98.6702	39	280	0	8	1	30	108	159	13	4
